dataset,time,obs_value,freq,nace_r2,age,sex,unit,geo
lfst_r_lfe2en2,2023,35.6,A,O-Q,Y15-24,M,THS_PER,IT
lfst_r_lfe2en2,2023,45.0,A,O-Q,Y15-24,T,THS_PER,FI
lfst_r_lfe2en2,2023,14.9,A,O-Q,Y15-24,T,THS_PER,FI1B
lfst_r_lfe2en2,2023,95.6,A,O-Q,Y15-24,T,THS_PER,IT
lfst_r_lfe2en2,2023,6.8,A,O-Q,Y15-24,T,THS_PER,ITH3
lfst_r_lfe2en2,2023,546.6,A,O-Q,Y15-64,F,THS_PER,FI
lfst_r_lfe2en2,2023,163.9,A,O-Q,Y15-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2023,2988.6,A,O-Q,Y15-64,F,THS_PER,IT
lfst_r_lfe2en2,2023,235.4,A,O-Q,Y15-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2023,169.5,A,O-Q,Y15-64,M,THS_PER,FI
lfst_r_lfe2en2,2023,56.1,A,O-Q,Y15-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2023,1633.2,A,O-Q,Y15-64,M,THS_PER,IT
lfst_r_lfe2en2,2023,97.9,A,O-Q,Y15-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2023,716.1,A,O-Q,Y15-64,T,THS_PER,FI
lfst_r_lfe2en2,2023,220.1,A,O-Q,Y15-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2023,4621.8,A,O-Q,Y15-64,T,THS_PER,IT
lfst_r_lfe2en2,2023,333.4,A,O-Q,Y15-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2023,564.0,A,O-Q,Y15-74,F,THS_PER,FI
lfst_r_lfe2en2,2023,169.3,A,O-Q,Y15-74,F,THS_PER,FI1B
lfst_r_lfe2en2,2023,3063.7,A,O-Q,Y15-74,F,THS_PER,IT
lfst_r_lfe2en2,2023,241.2,A,O-Q,Y15-74,F,THS_PER,ITH3
lfst_r_lfe2en2,2023,172.9,A,O-Q,Y15-74,M,THS_PER,FI
lfst_r_lfe2en2,2023,57.3,A,O-Q,Y15-74,M,THS_PER,FI1B
lfst_r_lfe2en2,2023,1715.5,A,O-Q,Y15-74,M,THS_PER,IT
lfst_r_lfe2en2,2023,101.6,A,O-Q,Y15-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2023,736.8,A,O-Q,Y15-74,T,THS_PER,FI
lfst_r_lfe2en2,2023,226.7,A,O-Q,Y15-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2023,4779.2,A,O-Q,Y15-74,T,THS_PER,IT
lfst_r_lfe2en2,2023,342.8,A,O-Q,Y15-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2023,512.1,A,O-Q,Y25-64,F,THS_PER,FI
lfst_r_lfe2en2,2023,152.9,A,O-Q,Y25-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2023,2928.6,A,O-Q,Y25-64,F,THS_PER,IT
lfst_r_lfe2en2,2023,230.0,A,O-Q,Y25-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2023,158.9,A,O-Q,Y25-64,M,THS_PER,FI
lfst_r_lfe2en2,2023,52.3,A,O-Q,Y25-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2023,1597.6,A,O-Q,Y25-64,M,THS_PER,IT
lfst_r_lfe2en2,2023,96.6,A,O-Q,Y25-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2023,671.1,A,O-Q,Y25-64,T,THS_PER,FI
lfst_r_lfe2en2,2023,205.2,A,O-Q,Y25-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2023,4526.2,A,O-Q,Y25-64,T,THS_PER,IT
lfst_r_lfe2en2,2023,326.6,A,O-Q,Y25-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2023,17.4,A,O-Q,Y65-74,F,THS_PER,FI
lfst_r_lfe2en2,2023,5.4,A,O-Q,Y65-74,F,THS_PER,FI1B
lfst_r_lfe2en2,2023,75.1,A,O-Q,Y65-74,F,THS_PER,IT
lfst_r_lfe2en2,2023,5.7,A,O-Q,Y65-74,F,THS_PER,ITH3
lfst_r_lfe2en2,2023,3.4,A,O-Q,Y65-74,M,THS_PER,FI
lfst_r_lfe2en2,2023,82.3,A,O-Q,Y65-74,M,THS_PER,IT
lfst_r_lfe2en2,2023,3.6,A,O-Q,Y65-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2023,20.8,A,O-Q,Y65-74,T,THS_PER,FI
lfst_r_lfe2en2,2023,6.6,A,O-Q,Y65-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2023,157.4,A,O-Q,Y65-74,T,THS_PER,IT
lfst_r_lfe2en2,2023,9.4,A,O-Q,Y65-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2023,565.0,A,O-Q,Y_GE15,F,THS_PER,FI
lfst_r_lfe2en2,2023,169.7,A,O-Q,Y_GE15,F,THS_PER,FI1B
lfst_r_lfe2en2,2023,3064.3,A,O-Q,Y_GE15,F,THS_PER,IT
lfst_r_lfe2en2,2023,241.2,A,O-Q,Y_GE15,F,THS_PER,ITH3
lfst_r_lfe2en2,2023,173.1,A,O-Q,Y_GE15,M,THS_PER,FI
lfst_r_lfe2en2,2023,57.5,A,O-Q,Y_GE15,M,THS_PER,FI1B
lfst_r_lfe2en2,2023,1719.7,A,O-Q,Y_GE15,M,THS_PER,IT
lfst_r_lfe2en2,2023,102.3,A,O-Q,Y_GE15,M,THS_PER,ITH3
lfst_r_lfe2en2,2023,738.2,A,O-Q,Y_GE15,T,THS_PER,FI
lfst_r_lfe2en2,2023,227.2,A,O-Q,Y_GE15,T,THS_PER,FI1B
lfst_r_lfe2en2,2023,4784.0,A,O-Q,Y_GE15,T,THS_PER,IT
lfst_r_lfe2en2,2023,343.5,A,O-Q,Y_GE15,T,THS_PER,ITH3
lfst_r_lfe2en2,2023,18.5,A,R-U,Y15-24,F,THS_PER,FI
lfst_r_lfe2en2,2023,6.8,A,R-U,Y15-24,F,THS_PER,FI1B
lfst_r_lfe2en2,2023,61.0,A,R-U,Y15-24,F,THS_PER,IT
lfst_r_lfe2en2,2023,7.8,A,R-U,Y15-24,F,THS_PER,ITH3
lfst_r_lfe2en2,2023,8.7,A,R-U,Y15-24,M,THS_PER,FI
lfst_r_lfe2en2,2023,34.3,A,R-U,Y15-24,M,THS_PER,IT
lfst_r_lfe2en2,2023,2.0,A,R-U,Y15-24,M,THS_PER,ITH3
lfst_r_lfe2en2,2023,27.3,A,R-U,Y15-24,T,THS_PER,FI
lfst_r_lfe2en2,2023,9.7,A,R-U,Y15-24,T,THS_PER,FI1B
lfst_r_lfe2en2,2023,95.3,A,R-U,Y15-24,T,THS_PER,IT
lfst_r_lfe2en2,2023,9.8,A,R-U,Y15-24,T,THS_PER,ITH3
lfst_r_lfe2en2,2023,94.2,A,R-U,Y15-64,F,THS_PER,FI
lfst_r_lfe2en2,2023,35.6,A,R-U,Y15-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2023,1088.5,A,R-U,Y15-64,F,THS_PER,IT
lfst_r_lfe2en2,2023,102.8,A,R-U,Y15-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2023,50.7,A,R-U,Y15-64,M,THS_PER,FI
lfst_r_lfe2en2,2023,20.9,A,R-U,Y15-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2023,496.7,A,R-U,Y15-64,M,THS_PER,IT
lfst_r_lfe2en2,2023,34.9,A,R-U,Y15-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2023,144.9,A,R-U,Y15-64,T,THS_PER,FI
lfst_r_lfe2en2,2023,56.4,A,R-U,Y15-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2023,1585.2,A,R-U,Y15-64,T,THS_PER,IT
lfst_r_lfe2en2,2023,137.7,A,R-U,Y15-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2023,98.6,A,R-U,Y15-74,F,THS_PER,FI
lfst_r_lfe2en2,2023,37.2,A,R-U,Y15-74,F,THS_PER,FI1B
lfst_r_lfe2en2,2023,1147.0,A,R-U,Y15-74,F,THS_PER,IT
lfst_r_lfe2en2,2023,108.8,A,R-U,Y15-74,F,THS_PER,ITH3
lfst_r_lfe2en2,2023,53.6,A,R-U,Y15-74,M,THS_PER,FI
lfst_r_lfe2en2,2023,22.0,A,R-U,Y15-74,M,THS_PER,FI1B
lfst_r_lfe2en2,2023,521.6,A,R-U,Y15-74,M,THS_PER,IT
lfst_r_lfe2en2,2023,37.8,A,R-U,Y15-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2023,152.3,A,R-U,Y15-74,T,THS_PER,FI
lfst_r_lfe2en2,2023,59.2,A,R-U,Y15-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2023,1668.6,A,R-U,Y15-74,T,THS_PER,IT
lfst_r_lfe2en2,2023,146.6,A,R-U,Y15-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2023,75.6,A,R-U,Y25-64,F,THS_PER,FI
lfst_r_lfe2en2,2023,28.8,A,R-U,Y25-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2023,1027.5,A,R-U,Y25-64,F,THS_PER,IT
lfst_r_lfe2en2,2023,95.0,A,R-U,Y25-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2023,42.0,A,R-U,Y25-64,M,THS_PER,FI
lfst_r_lfe2en2,2023,17.9,A,R-U,Y25-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2023,462.4,A,R-U,Y25-64,M,THS_PER,IT
lfst_r_lfe2en2,2023,32.9,A,R-U,Y25-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2023,117.6,A,R-U,Y25-64,T,THS_PER,FI
lfst_r_lfe2en2,2023,46.7,A,R-U,Y25-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2023,1490.0,A,R-U,Y25-64,T,THS_PER,IT
lfst_r_lfe2en2,2023,127.9,A,R-U,Y25-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2023,4.5,A,R-U,Y65-74,F,THS_PER,FI
lfst_r_lfe2en2,2023,58.4,A,R-U,Y65-74,F,THS_PER,IT
lfst_r_lfe2en2,2023,6.0,A,R-U,Y65-74,F,THS_PER,ITH3
lfst_r_lfe2en2,2023,24.9,A,R-U,Y65-74,M,THS_PER,IT
lfst_r_lfe2en2,2023,2.9,A,R-U,Y65-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2023,7.4,A,R-U,Y65-74,T,THS_PER,FI
lfst_r_lfe2en2,2023,83.3,A,R-U,Y65-74,T,THS_PER,IT
lfst_r_lfe2en2,2023,8.9,A,R-U,Y65-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2023,99.6,A,R-U,Y_GE15,F,THS_PER,FI
lfst_r_lfe2en2,2023,37.8,A,R-U,Y_GE15,F,THS_PER,FI1B
lfst_r_lfe2en2,2023,1149.4,A,R-U,Y_GE15,F,THS_PER,IT
lfst_r_lfe2en2,2023,108.9,A,R-U,Y_GE15,F,THS_PER,ITH3
lfst_r_lfe2en2,2023,54.1,A,R-U,Y_GE15,M,THS_PER,FI
lfst_r_lfe2en2,2023,22.5,A,R-U,Y_GE15,M,THS_PER,FI1B
lfst_r_lfe2en2,2023,526.1,A,R-U,Y_GE15,M,THS_PER,IT
lfst_r_lfe2en2,2023,38.5,A,R-U,Y_GE15,M,THS_PER,ITH3
lfst_r_lfe2en2,2023,153.7,A,R-U,Y_GE15,T,THS_PER,FI
lfst_r_lfe2en2,2023,60.3,A,R-U,Y_GE15,T,THS_PER,FI1B
lfst_r_lfe2en2,2023,1675.5,A,R-U,Y_GE15,T,THS_PER,IT
lfst_r_lfe2en2,2023,147.4,A,R-U,Y_GE15,T,THS_PER,ITH3
lfst_r_lfe2en2,2023,142.1,A,TOTAL,Y15-24,F,THS_PER,FI
lfst_r_lfe2en2,2023,47.7,A,TOTAL,Y15-24,F,THS_PER,FI1B
lfst_r_lfe2en2,2023,452.2,A,TOTAL,Y15-24,F,THS_PER,IT
lfst_r_lfe2en2,2023,56.2,A,TOTAL,Y15-24,F,THS_PER,ITH3
lfst_r_lfe2en2,2023,132.0,A,TOTAL,Y15-24,M,THS_PER,FI
lfst_r_lfe2en2,2023,37.5,A,TOTAL,Y15-24,M,THS_PER,FI1B
lfst_r_lfe2en2,2023,728.5,A,TOTAL,Y15-24,M,THS_PER,IT
lfst_r_lfe2en2,2023,81.8,A,TOTAL,Y15-24,M,THS_PER,ITH3
lfst_r_lfe2en2,2023,274.2,A,TOTAL,Y15-24,T,THS_PER,FI
lfst_r_lfe2en2,2023,85.2,A,TOTAL,Y15-24,T,THS_PER,FI1B
lfst_r_lfe2en2,2023,1180.7,A,TOTAL,Y15-24,T,THS_PER,IT
lfst_r_lfe2en2,2023,137.9,A,TOTAL,Y15-24,T,THS_PER,ITH3
lfst_r_lfe2en2,2023,1245.7,A,TOTAL,Y15-64,F,THS_PER,FI
lfst_r_lfe2en2,2023,429.1,A,TOTAL,Y15-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2023,9740.2,A,TOTAL,Y15-64,F,THS_PER,IT
lfst_r_lfe2en2,2023,951.9,A,TOTAL,Y15-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2023,1286.4,A,TOTAL,Y15-64,M,THS_PER,FI
lfst_r_lfe2en2,2023,432.5,A,TOTAL,Y15-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2023,13094.7,A,TOTAL,Y15-64,M,THS_PER,IT
lfst_r_lfe2en2,2023,1203.4,A,TOTAL,Y15-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2023,2532.0,A,TOTAL,Y15-64,T,THS_PER,FI
lfst_r_lfe2en2,2023,861.7,A,TOTAL,Y15-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2023,22834.9,A,TOTAL,Y15-64,T,THS_PER,IT
lfst_r_lfe2en2,2023,2155.3,A,TOTAL,Y15-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2023,1287.8,A,TOTAL,Y15-74,F,THS_PER,FI
lfst_r_lfe2en2,2023,441.8,A,TOTAL,Y15-74,F,THS_PER,FI1B
lfst_r_lfe2en2,2023,9974.1,A,TOTAL,Y15-74,F,THS_PER,IT
lfst_r_lfe2en2,2023,972.9,A,TOTAL,Y15-74,F,THS_PER,ITH3
lfst_r_lfe2en2,2023,1339.8,A,TOTAL,Y15-74,M,THS_PER,FI
lfst_r_lfe2en2,2023,444.4,A,TOTAL,Y15-74,M,THS_PER,FI1B
lfst_r_lfe2en2,2023,13527.8,A,TOTAL,Y15-74,M,THS_PER,IT
lfst_r_lfe2en2,2023,1242.1,A,TOTAL,Y15-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2023,2627.7,A,TOTAL,Y15-74,T,THS_PER,FI
lfst_r_lfe2en2,2023,886.3,A,TOTAL,Y15-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2023,23501.9,A,TOTAL,Y15-74,T,THS_PER,IT
lfst_r_lfe2en2,2023,2214.9,A,TOTAL,Y15-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2023,1103.5,A,TOTAL,Y25-64,F,THS_PER,FI
lfst_r_lfe2en2,2023,381.4,A,TOTAL,Y25-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2023,9288.0,A,TOTAL,Y25-64,F,THS_PER,IT
lfst_r_lfe2en2,2023,895.7,A,TOTAL,Y25-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2023,1154.4,A,TOTAL,Y25-64,M,THS_PER,FI
lfst_r_lfe2en2,2023,395.1,A,TOTAL,Y25-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2023,12366.3,A,TOTAL,Y25-64,M,THS_PER,IT
lfst_r_lfe2en2,2023,1121.6,A,TOTAL,Y25-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2023,2257.9,A,TOTAL,Y25-64,T,THS_PER,FI
lfst_r_lfe2en2,2023,776.5,A,TOTAL,Y25-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2023,21654.2,A,TOTAL,Y25-64,T,THS_PER,IT
lfst_r_lfe2en2,2023,2017.4,A,TOTAL,Y25-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2023,42.2,A,TOTAL,Y65-74,F,THS_PER,FI
lfst_r_lfe2en2,2023,12.7,A,TOTAL,Y65-74,F,THS_PER,FI1B
lfst_r_lfe2en2,2023,233.8,A,TOTAL,Y65-74,F,THS_PER,IT
lfst_r_lfe2en2,2023,21.0,A,TOTAL,Y65-74,F,THS_PER,ITH3
lfst_r_lfe2en2,2023,53.4,A,TOTAL,Y65-74,M,THS_PER,FI
lfst_r_lfe2en2,2023,11.9,A,TOTAL,Y65-74,M,THS_PER,FI1B
lfst_r_lfe2en2,2023,433.1,A,TOTAL,Y65-74,M,THS_PER,IT
lfst_r_lfe2en2,2023,38.7,A,TOTAL,Y65-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2023,95.6,A,TOTAL,Y65-74,T,THS_PER,FI
lfst_r_lfe2en2,2023,24.6,A,TOTAL,Y65-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2023,666.9,A,TOTAL,Y65-74,T,THS_PER,IT
lfst_r_lfe2en2,2023,59.6,A,TOTAL,Y65-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2023,1295.8,A,TOTAL,Y_GE15,F,THS_PER,FI
lfst_r_lfe2en2,2023,445.2,A,TOTAL,Y_GE15,F,THS_PER,FI1B
lfst_r_lfe2en2,2023,9988.6,A,TOTAL,Y_GE15,F,THS_PER,IT
lfst_r_lfe2en2,2023,973.9,A,TOTAL,Y_GE15,F,THS_PER,ITH3
lfst_r_lfe2en2,2023,1352.1,A,TOTAL,Y_GE15,M,THS_PER,FI
lfst_r_lfe2en2,2023,447.0,A,TOTAL,Y_GE15,M,THS_PER,FI1B
lfst_r_lfe2en2,2023,13591.4,A,TOTAL,Y_GE15,M,THS_PER,IT
lfst_r_lfe2en2,2023,1251.9,A,TOTAL,Y_GE15,M,THS_PER,ITH3
lfst_r_lfe2en2,2023,2647.9,A,TOTAL,Y_GE15,T,THS_PER,FI
lfst_r_lfe2en2,2023,892.2,A,TOTAL,Y_GE15,T,THS_PER,FI1B
lfst_r_lfe2en2,2023,23579.9,A,TOTAL,Y_GE15,T,THS_PER,IT
lfst_r_lfe2en2,2023,2225.8,A,TOTAL,Y_GE15,T,THS_PER,ITH3
lfst_r_lfe2en2,2024,6.0,A,A,Y15-24,F,THS_PER,IT
lfst_r_lfe2en2,2024,7.0,A,A,Y15-24,M,THS_PER,FI
lfst_r_lfe2en2,2024,27.9,A,A,Y15-24,M,THS_PER,IT
lfst_r_lfe2en2,2024,1.8,A,A,Y15-24,M,THS_PER,ITH3
lfst_r_lfe2en2,2024,9.2,A,A,Y15-24,T,THS_PER,FI
lfst_r_lfe2en2,2024,33.9,A,A,Y15-24,T,THS_PER,IT
lfst_r_lfe2en2,2024,2.1,A,A,Y15-24,T,THS_PER,ITH3
lfst_r_lfe2en2,2024,18.1,A,A,Y15-64,F,THS_PER,FI
lfst_r_lfe2en2,2024,194.2,A,A,Y15-64,F,THS_PER,IT
lfst_r_lfe2en2,2024,13.4,A,A,Y15-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2024,53.7,A,A,Y15-64,M,THS_PER,FI
lfst_r_lfe2en2,2024,3.1,A,A,Y15-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2024,569.1,A,A,Y15-64,M,THS_PER,IT
lfst_r_lfe2en2,2024,33.0,A,A,Y15-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2024,71.8,A,A,Y15-64,T,THS_PER,FI
lfst_r_lfe2en2,2024,4.8,A,A,Y15-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2024,763.2,A,A,Y15-64,T,THS_PER,IT
lfst_r_lfe2en2,2024,46.4,A,A,Y15-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2024,21.6,A,A,Y15-74,F,THS_PER,FI
lfst_r_lfe2en2,2024,204.2,A,A,Y15-74,F,THS_PER,IT
lfst_r_lfe2en2,2024,13.8,A,A,Y15-74,F,THS_PER,ITH3
lfst_r_lfe2en2,2024,66.5,A,A,Y15-74,M,THS_PER,FI
lfst_r_lfe2en2,2024,3.8,A,A,Y15-74,M,THS_PER,FI1B
lfst_r_lfe2en2,2024,608.0,A,A,Y15-74,M,THS_PER,IT
lfst_r_lfe2en2,2024,39.3,A,A,Y15-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2024,88.1,A,A,Y15-74,T,THS_PER,FI
lfst_r_lfe2en2,2024,6.0,A,A,Y15-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2024,812.2,A,A,Y15-74,T,THS_PER,IT
lfst_r_lfe2en2,2024,53.1,A,A,Y15-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2024,16.0,A,A,Y25-64,F,THS_PER,FI
lfst_r_lfe2en2,2024,188.2,A,A,Y25-64,F,THS_PER,IT
lfst_r_lfe2en2,2024,13.1,A,A,Y25-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2024,46.7,A,A,Y25-64,M,THS_PER,FI
lfst_r_lfe2en2,2024,541.1,A,A,Y25-64,M,THS_PER,IT
lfst_r_lfe2en2,2024,31.2,A,A,Y25-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2024,62.6,A,A,Y25-64,T,THS_PER,FI
lfst_r_lfe2en2,2024,4.2,A,A,Y25-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2024,729.3,A,A,Y25-64,T,THS_PER,IT
lfst_r_lfe2en2,2024,44.3,A,A,Y25-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2024,3.4,A,A,Y65-74,F,THS_PER,FI
lfst_r_lfe2en2,2024,10.0,A,A,Y65-74,F,THS_PER,IT
lfst_r_lfe2en2,2024,12.9,A,A,Y65-74,M,THS_PER,FI
lfst_r_lfe2en2,2024,39.0,A,A,Y65-74,M,THS_PER,IT
lfst_r_lfe2en2,2024,6.3,A,A,Y65-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2024,16.3,A,A,Y65-74,T,THS_PER,FI
lfst_r_lfe2en2,2024,49.0,A,A,Y65-74,T,THS_PER,IT
lfst_r_lfe2en2,2024,6.7,A,A,Y65-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2024,22.0,A,A,Y_GE15,F,THS_PER,FI
lfst_r_lfe2en2,2024,205.3,A,A,Y_GE15,F,THS_PER,IT
lfst_r_lfe2en2,2024,13.8,A,A,Y_GE15,F,THS_PER,ITH3
lfst_r_lfe2en2,2024,70.9,A,A,Y_GE15,M,THS_PER,FI
lfst_r_lfe2en2,2024,4.1,A,A,Y_GE15,M,THS_PER,FI1B
lfst_r_lfe2en2,2024,614.6,A,A,Y_GE15,M,THS_PER,IT
lfst_r_lfe2en2,2024,41.1,A,A,Y_GE15,M,THS_PER,ITH3
lfst_r_lfe2en2,2024,92.9,A,A,Y_GE15,T,THS_PER,FI
lfst_r_lfe2en2,2024,6.2,A,A,Y_GE15,T,THS_PER,FI1B
lfst_r_lfe2en2,2024,819.9,A,A,Y_GE15,T,THS_PER,IT
lfst_r_lfe2en2,2024,54.9,A,A,Y_GE15,T,THS_PER,ITH3
lfst_r_lfe2en2,2024,8.2,A,B-E,Y15-24,F,THS_PER,FI
lfst_r_lfe2en2,2024,49.1,A,B-E,Y15-24,F,THS_PER,IT
lfst_r_lfe2en2,2024,8.2,A,B-E,Y15-24,F,THS_PER,ITH3
lfst_r_lfe2en2,2024,21.4,A,B-E,Y15-24,M,THS_PER,FI
lfst_r_lfe2en2,2024,188.9,A,B-E,Y15-24,M,THS_PER,IT
lfst_r_lfe2en2,2024,24.9,A,B-E,Y15-24,M,THS_PER,ITH3
lfst_r_lfe2en2,2024,29.6,A,B-E,Y15-24,T,THS_PER,FI
lfst_r_lfe2en2,2024,4.9,A,B-E,Y15-24,T,THS_PER,FI1B
lfst_r_lfe2en2,2024,238.1,A,B-E,Y15-24,T,THS_PER,IT
lfst_r_lfe2en2,2024,33.1,A,B-E,Y15-24,T,THS_PER,ITH3
lfst_r_lfe2en2,2024,93.8,A,B-E,Y15-64,F,THS_PER,FI
lfst_r_lfe2en2,2024,26.4,A,B-E,Y15-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2024,1259.2,A,B-E,Y15-64,F,THS_PER,IT
lfst_r_lfe2en2,2024,187.4,A,B-E,Y15-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2024,267.1,A,B-E,Y15-64,M,THS_PER,FI
lfst_r_lfe2en2,2024,56.7,A,B-E,Y15-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2024,3431.1,A,B-E,Y15-64,M,THS_PER,IT
lfst_r_lfe2en2,2024,453.2,A,B-E,Y15-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2024,361.0,A,B-E,Y15-64,T,THS_PER,FI
lfst_r_lfe2en2,2024,83.1,A,B-E,Y15-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2024,4690.3,A,B-E,Y15-64,T,THS_PER,IT
lfst_r_lfe2en2,2024,640.6,A,B-E,Y15-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2024,96.1,A,B-E,Y15-74,F,THS_PER,FI
lfst_r_lfe2en2,2024,26.8,A,B-E,Y15-74,F,THS_PER,FI1B
lfst_r_lfe2en2,2024,1274.5,A,B-E,Y15-74,F,THS_PER,IT
lfst_r_lfe2en2,2024,191.3,A,B-E,Y15-74,F,THS_PER,ITH3
lfst_r_lfe2en2,2024,274.2,A,B-E,Y15-74,M,THS_PER,FI
lfst_r_lfe2en2,2024,57.7,A,B-E,Y15-74,M,THS_PER,FI1B
lfst_r_lfe2en2,2024,3495.2,A,B-E,Y15-74,M,THS_PER,IT
lfst_r_lfe2en2,2024,458.8,A,B-E,Y15-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2024,370.3,A,B-E,Y15-74,T,THS_PER,FI
lfst_r_lfe2en2,2024,84.5,A,B-E,Y15-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2024,4769.8,A,B-E,Y15-74,T,THS_PER,IT
lfst_r_lfe2en2,2024,650.1,A,B-E,Y15-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2024,85.6,A,B-E,Y25-64,F,THS_PER,FI
lfst_r_lfe2en2,2024,24.4,A,B-E,Y25-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2024,1210.0,A,B-E,Y25-64,F,THS_PER,IT
lfst_r_lfe2en2,2024,179.1,A,B-E,Y25-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2024,245.8,A,B-E,Y25-64,M,THS_PER,FI
lfst_r_lfe2en2,2024,53.8,A,B-E,Y25-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2024,3242.2,A,B-E,Y25-64,M,THS_PER,IT
lfst_r_lfe2en2,2024,428.3,A,B-E,Y25-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2024,331.4,A,B-E,Y25-64,T,THS_PER,FI
lfst_r_lfe2en2,2024,78.2,A,B-E,Y25-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2024,4452.3,A,B-E,Y25-64,T,THS_PER,IT
lfst_r_lfe2en2,2024,607.5,A,B-E,Y25-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2024,15.4,A,B-E,Y65-74,F,THS_PER,IT
lfst_r_lfe2en2,2024,3.9,A,B-E,Y65-74,F,THS_PER,ITH3
lfst_r_lfe2en2,2024,7.1,A,B-E,Y65-74,M,THS_PER,FI
lfst_r_lfe2en2,2024,64.1,A,B-E,Y65-74,M,THS_PER,IT
lfst_r_lfe2en2,2024,5.6,A,B-E,Y65-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2024,9.3,A,B-E,Y65-74,T,THS_PER,FI
